Time,Measurement 1 (dBm)
15:21.1,-39.3488722
15:21.2,-39.3492725
15:21.3,-39.3500306
15:21.4,-39.3502953
15:21.5,-39.3513843
15:21.6,-39.3525315
15:21.7,-39.3522581
15:21.8,-39.3539814
15:21.9,-39.3539969
15:22.0,-39.3553158
15:22.1,-39.3511962
15:22.2,-39.3502103
15:22.3,-39.3516983
15:22.4,-39.3520176
15:22.5,-39.3527044
15:22.6,-39.353995
15:22.7,-39.3533852
15:22.8,-39.3525489
15:23.0,-39.317534
15:23.1,-39.3671394
15:23.2,-39.2979279
15:23.3,-39.3174054
15:23.5,-39.2139247
15:23.6,-39.2338568
15:23.7,-39.258001
15:23.8,-39.2549321
15:23.9,-39.2682192
15:24.0,-39.2645299
15:24.1,-39.2852146
15:24.2,-39.3109906
15:24.3,-39.528227
15:24.4,-39.4934321
15:24.6,-39.2924024
15:24.7,-39.2960792
15:24.8,-39.2277666
15:24.9,-39.1359735
15:25.0,-39.1357407
15:25.1,-39.1567133
15:25.2,-39.1817977
15:25.3,-39.201149
15:25.4,-39.1968948
15:25.5,-39.1992228
15:25.6,-39.0890085
15:25.7,-39.100991
15:25.8,-39.3307502
15:25.9,-39.3847467
15:26.0,-39.4253072
15:26.1,-39.4368779
15:26.2,-39.3076451
15:26.3,-39.2858597
15:26.4,-39.294822
15:26.5,-39.3084498
15:26.6,-39.3392562
15:26.7,-39.3537287
15:26.8,-39.3651152
15:27.0,-39.3801715
15:27.1,-39.3848189
15:27.2,-39.3786836
15:27.3,-39.383148
15:27.4,-39.3876182
15:27.5,-39.3961114
15:27.6,-39.3978079
15:27.7,-39.402453
15:27.8,-39.4027002
15:27.9,-39.4048352
15:28.0,-39.403246
15:28.1,-39.3987897
15:28.2,-39.4022519
15:28.3,-39.403768
15:28.4,-39.4067686
15:28.5,-39.4088417
15:28.6,-39.411562
15:28.7,-39.4112076
15:28.8,-39.4129987
15:28.9,-39.4156779
15:29.0,-39.4188743
15:29.2,-39.3988177
15:29.3,-39.3998574
15:29.4,-39.4016962
15:29.5,-39.4057244
15:29.6,-39.4065295
15:29.7,-39.4091393
15:29.8,-39.4098211
15:29.9,-39.411784
15:30.0,-39.4115757
15:30.1,-39.4134377
15:30.2,-39.4130925
15:30.3,-39.413407
15:30.4,-39.4141901
15:30.5,-39.4162761
15:30.6,-39.4180021
15:30.7,-39.4202313
15:30.8,-39.4202527
15:30.9,-39.4213561
15:31.0,-39.4235875
15:31.1,-39.4255687
15:31.3,-39.4278198
15:31.4,-39.428825
15:31.5,-39.428957
15:31.6,-39.4280704
15:31.7,-39.4294855
15:31.8,-39.4255111
15:31.9,-39.4266568
15:32.0,-39.4271926
15:32.1,-39.4272104
15:32.2,-39.4301846
15:32.3,-39.4308923
15:32.4,-39.4319835
15:32.5,-39.4329277
15:32.6,-39.4343577
15:32.7,-39.4358328
15:32.8,-39.4364447
15:32.9,-39.4379351
15:33.0,-39.439129
15:33.1,-39.4402537
15:33.2,-39.4418341
15:33.3,-39.440547
15:33.5,-39.4399464
15:33.6,-39.4403548
15:33.7,-39.4384084
15:33.8,-39.4387243
15:33.9,-39.4408035
15:34.0,-39.4407726
15:34.1,-39.4300563
15:34.2,-39.4294607
15:34.3,-39.430166
15:34.4,-39.4309034
15:34.5,-39.4318693
15:34.6,-39.4312092
15:34.7,-39.4318546
15:34.8,-39.4327555
15:34.9,-39.4333446
15:35.0,-39.4329749
15:35.1,-39.4333222
15:35.2,-39.4340458
15:35.3,-39.4341076
15:35.5,-39.429331
15:35.6,-39.4286748
15:35.7,-39.4238335
15:35.8,-39.5375675
15:35.9,-39.439174
15:36.0,-39.4999946
15:36.1,-39.5099447
15:36.2,-39.5290719
15:36.3,-39.5430591
15:36.4,-39.5342628
15:36.5,-39.3259064
15:36.6,-39.3294375
15:36.7,-39.3569814
15:36.8,-39.3812894
15:36.9,-39.3676957
15:37.0,-39.3931336
15:37.1,-39.384954
15:37.2,-39.3977568
15:37.3,-39.4139778
15:37.4,-39.4328352
15:37.5,-39.4314742
15:37.6,-39.43263
15:37.7,-39.412847
15:37.8,-39.418231
15:38.0,-39.4213893
15:38.1,-39.4032587
15:38.2,-39.4050383
15:38.3,-39.4091009
15:38.4,-39.4133277
15:38.5,-39.4226369
15:38.6,-39.4220039
15:38.7,-39.426282
15:38.8,-39.4334406
15:38.9,-39.4399271
15:39.0,-39.4416392
15:39.1,-39.4467198
15:39.2,-39.4515738
15:39.3,-39.4553299
15:39.4,-39.4605235
15:39.5,-39.4646665
15:39.6,-39.4692909
15:39.7,-39.4748583
15:39.8,-39.4818549
15:39.9,-39.487087
15:40.0,-39.4885575
15:40.1,-39.4929106
15:40.3,-39.4944135
15:40.4,-39.4996277
15:40.5,-39.5011922
15:40.6,-39.5044553
15:40.7,-39.5068531
15:40.8,-39.5043674
15:40.9,-39.5081875
15:41.0,-39.5092424
15:41.1,-39.5127492
15:41.2,-39.5161891
15:41.3,-39.5167574
15:41.4,-39.517542
15:41.5,-39.5198628
15:41.6,-39.5218198
15:41.7,-39.5235588
15:41.8,-39.5085604
15:41.9,-39.5573979
15:42.0,-39.5669855
15:42.1,-39.5760551
15:42.3,-39.5791662
15:42.4,-39.5890154
15:42.5,-39.5961223
15:42.6,-39.602737
15:42.7,-39.608862
15:42.8,-39.5691945
15:42.9,-39.5641249
15:43.0,-39.5630304
15:43.1,-39.5661977
15:43.2,-39.5725104
15:43.3,-39.5748471
15:43.4,-39.5766626
15:43.5,-39.5799004
15:43.6,-39.5803842
15:43.7,-39.5856249
15:43.8,-39.5875038
15:43.9,-39.5897644
15:44.0,-39.5889862
15:44.2,-39.5877156
15:44.3,-39.5866904
15:44.4,-39.5862854
15:44.5,-39.5837187
15:44.6,-39.5790889
15:44.7,-39.5771442
15:44.8,-39.5800029
15:44.9,-39.582634
15:45.0,-39.5870043
15:45.1,-39.5874509
15:45.2,-39.5898434
15:45.3,-39.5904562
15:45.4,-39.5922548
15:45.5,-39.5926163
15:45.6,-39.5921811
15:45.7,-39.5928001
15:45.8,-39.5965091
15:45.9,-39.598033
15:46.0,-39.5955679
15:46.1,-39.5971495
15:46.2,-39.5990732
15:46.3,-39.6028562
15:46.5,-39.6042912
15:46.6,-39.6066278
15:46.7,-39.6080196
15:46.8,-39.5844453
15:46.9,-39.7360874
15:47.0,-39.6788926
15:47.1,-39.6660873
15:47.2,-39.570682
15:47.3,-39.4514977
15:47.4,-39.2906113
15:47.5,-39.4505335
15:47.6,-39.5324643
15:47.7,-39.4323551
15:47.8,-39.4264927
15:47.9,-39.4653483
15:48.0,-39.490391
15:48.1,-39.4198933
15:48.2,-39.3205077
15:48.3,-37.4180133
15:48.4,-38.4356914
15:48.6,-38.7584436
15:48.7,-38.7382603
15:48.8,-38.9166029
15:49.0,-37.0372743
15:49.1,-39.8619135
15:49.2,-39.7534761
15:49.3,-39.784693
15:49.4,-39.7508294
15:49.5,-39.7702555
15:49.6,-39.818398
15:49.7,-39.5882465
15:49.8,-39.6086704
15:49.9,-39.6229318
15:50.0,-39.6559379
15:50.1,-39.7054524
15:50.2,-39.5375486
15:50.3,-39.5514487
15:50.4,-39.5762113
15:50.5,-39.5930549
15:50.6,-39.6041272
15:50.7,-39.6069339
15:50.8,-39.6228298
15:50.9,-39.6004758
15:51.1,-39.6088687
15:51.2,-39.623996
15:51.3,-39.6306271
15:51.4,-39.6476412
15:51.5,-39.6496593
15:51.6,-39.6576273
15:51.7,-39.6623959
15:51.8,-39.6679746
15:51.9,-39.6713157
15:52.0,-39.6773174
15:52.1,-39.6781119
15:52.2,-39.6797856
15:52.3,-39.6839102
15:52.4,-39.6927179
15:52.5,-39.6924383
15:52.7,-39.6917294
15:52.8,-39.6970681
15:52.9,-39.6909879
15:53.0,-39.6651739
15:53.1,-39.4949864
15:53.2,-39.5882348
15:53.3,-39.5961899
15:53.4,-39.5371245
15:53.5,-39.5282641
15:53.6,-39.5574127
15:53.7,-39.5862806
15:53.8,-39.6099826
15:53.9,-39.6282644
15:54.0,-39.6532237
15:54.2,-39.6684292
15:54.3,-39.679401
15:54.4,-39.6955498
15:54.5,-39.7119671
15:54.6,-39.7212171
15:54.7,-39.731309
15:54.8,-39.7279255
15:54.9,-39.7294922
15:55.0,-39.7352148
15:55.1,-39.7409741
15:55.3,-39.7436875
15:55.4,-39.746898
15:55.5,-39.7496831
15:55.6,-39.7546161
15:55.7,-39.7537546
15:55.8,-39.7561695
15:55.9,-39.7597186
15:56.0,-39.7622061
15:56.1,-39.7620209
15:56.2,-39.762265
15:56.3,-39.7635904
15:56.4,-39.7652358
15:56.5,-39.766536
15:56.6,-39.767864
15:56.7,-39.7692445
15:56.8,-39.7712305
15:56.9,-39.7736293
15:57.0,-39.7748698
15:57.2,-39.7743489
15:57.3,-39.7761567
15:57.4,-39.7764262
15:57.5,-39.7780001
15:57.6,-39.7790381
15:57.7,-39.7806064
15:57.8,-39.7813633
15:57.9,-39.7807827
15:58.0,-39.7820813
15:58.1,-39.7833579
15:58.2,-39.7860067
15:58.3,-39.7876869
15:58.4,-39.7885574
15:58.5,-39.7891946
15:58.6,-39.7886417
15:58.7,-39.7885692
15:58.8,-39.7889769
15:58.9,-39.7889117
15:59.0,-39.8639546
15:59.1,-39.8615851
15:59.2,-39.8554317
15:59.4,-39.8214285
15:59.5,-39.8471317
15:59.6,-39.8542184
15:59.7,-39.8505784
15:59.8,-39.8585087
15:59.9,-39.8530088
16:00.0,-39.7068303
16:00.1,-39.7211687
16:00.2,-39.7252643
16:00.3,-39.7360872
16:00.4,-39.3585015
16:00.5,-39.0890986
16:00.6,-39.3683417
16:00.7,-39.5755389
16:00.8,-39.6246139
16:00.9,-39.619021
16:01.0,-39.6804336
16:01.1,-39.7113626
16:01.2,-39.7452138
16:01.4,-39.7607859
16:01.5,-39.7641478
16:01.6,-39.7631433
16:01.7,-39.7639383
16:01.8,-39.7653776
16:01.9,-39.7739821
16:02.0,-39.7200615
16:02.1,-39.7347915
16:02.2,-39.7417983
16:02.3,-39.7534401
16:02.4,-39.762272
16:02.5,-39.773299
16:02.7,-39.7886057
16:02.8,-39.795072
16:02.9,-39.797456
16:03.0,-39.8036742
16:03.1,-39.8077359
16:03.2,-39.8104465
16:03.3,-39.8097859
16:03.4,-39.8188353
16:03.5,-39.8217766
16:03.6,-39.8261593
16:03.7,-39.8275674
16:03.8,-39.8312105
16:03.9,-39.8374833
16:04.0,-39.8406493
16:04.1,-39.8419306
16:04.2,-39.8446657
16:04.3,-39.8476923
16:04.4,-39.8461926
16:04.5,-39.8469037
16:04.6,-39.8479355
16:04.8,-39.8460254
16:04.9,-39.8465084
16:05.0,-39.8438396
16:05.1,-39.8487436
16:05.2,-39.8475066
16:05.3,-39.8493892
16:05.4,-39.8510429
16:05.5,-39.8521117
16:05.6,-39.8536812
16:05.7,-39.8553622
16:05.8,-39.8571837
16:05.9,-39.8595494
16:06.0,-39.8605821
16:06.1,-39.8619053
16:06.2,-39.8630783
16:06.3,-39.8626194
16:06.4,-39.8641212
16:06.5,-39.8644332
16:06.6,-39.8655821
16:06.7,-39.8679433
16:06.9,-39.8704602
16:07.0,-39.8719819
16:07.1,-39.8730333
16:07.2,-39.8737249
16:07.3,-39.8734807
16:07.4,-39.8745314
16:07.5,-39.8749184
16:07.6,-39.8757641
16:07.7,-39.8762497
16:07.8,-39.8773036
16:07.9,-39.8792064
16:08.0,-39.8799635
16:08.1,-39.8790927
16:08.2,-39.8785849
16:08.3,-39.8794404
16:08.4,-39.8798093
16:08.5,-39.8811904
16:08.6,-39.8821874
16:08.7,-39.8825495
16:08.8,-39.8832703
16:08.9,-39.8848661
16:09.1,-39.885145
16:09.2,-39.8854828
16:09.3,-39.8863771
16:09.4,-39.8853744
16:09.5,-39.8862244
16:09.6,-39.8870791
16:09.7,-39.887866
16:09.8,-39.8857225
16:09.9,-39.8859955
16:10.0,-39.8864177
16:10.1,-39.8866036
16:10.2,-39.8884656
16:10.3,-39.8890051
16:10.4,-39.8895565
16:10.5,-39.8894742
16:10.6,-39.8888712
16:10.7,-39.8906387
16:10.8,-39.8897574
16:10.9,-39.8904259
16:11.0,-39.8905647
16:11.1,-39.8920281
16:11.2,-39.8920475
16:11.4,-39.8930044
16:11.5,-39.8929893
16:11.6,-39.893383
16:11.7,-39.8941572
16:11.8,-39.8899584
16:11.9,-39.8824706
16:12.0,-35.1123371
16:12.1,-36.8615647
16:12.2,-39.8634613
16:12.3,-40.030005
16:12.4,-39.0080185
16:12.5,-39.023556
16:12.6,-39.1690199
16:12.7,-39.3048799
16:12.8,-39.3228181
16:12.9,-39.4923464
16:13.0,-39.6245452
16:13.1,-39.7003159
16:13.2,-39.7622287
16:13.3,-39.7792728
16:13.4,-39.7936603
16:13.5,-39.8232346
16:13.6,-39.8278374
16:13.8,-39.8335683
16:13.9,-39.8400928
16:14.0,-39.8380489
16:14.1,-39.845648
16:14.2,-39.8535978
16:14.3,-39.8615688
16:14.4,-39.870373
16:14.5,-39.8588632
16:14.6,-39.8662273
16:14.7,-39.8745934
16:14.8,-39.8843141
16:14.9,-39.877103
16:15.0,-39.8804138
16:15.1,-39.8333586
16:15.2,-39.8488613
16:15.3,-39.9132586
16:15.4,-39.7849664
16:15.5,-39.7224844
16:15.6,-39.7690225
16:15.7,-39.8188496
16:15.9,-39.859589
16:16.0,-39.8749467
16:16.1,-40.0140289
16:16.2,-39.9872485
16:16.3,-40.0053554
16:16.4,-23.5453023
16:16.5,-29.2659958
16:16.6,-40.0098094
16:16.7,-40.0389737
16:16.8,-39.8560248
16:16.9,-39.8579791
16:17.0,-39.6850836
16:17.1,-39.6204535
16:17.2,-39.5799338
16:17.3,-39.6775118
16:17.4,-39.7255205
16:17.5,-39.7688123
16:17.6,-39.7864128
16:17.7,-39.7721427
16:17.8,-39.7369305
16:18.0,-39.7364145
16:18.1,-39.7593188
16:18.2,-39.7786875
16:18.3,-39.7608747
16:18.4,-39.7367596
16:18.5,-39.7526395
16:18.6,-39.7713443
16:18.7,-39.7797594
16:18.8,-39.7912316
16:18.9,-39.7998183
16:19.0,-39.8138806
16:19.1,-39.8248433
16:19.2,-39.8380212
16:19.3,-39.8448742
16:19.4,-39.8535328
16:19.5,-39.8578034
16:19.6,-39.8635292
16:19.7,-39.8690518
16:19.8,-39.8782193
16:19.9,-39.8836186
16:20.0,-39.886521
16:20.2,-39.8913392
16:20.3,-39.8941041
16:20.4,-39.900576
16:20.5,-39.9037169
16:20.6,-39.9059743
16:20.7,-39.9108715
16:20.8,-39.9146916
16:20.9,-39.9181266
16:21.0,-39.9209916
16:21.1,-39.9238707
16:21.2,-39.9259647
16:21.3,-39.9287414
16:21.4,-39.9310511
16:21.5,-39.9360423
16:21.6,-39.9372554
16:21.7,-39.9366583
16:21.8,-39.9393504
16:21.9,-39.939553
16:22.0,-39.9410935
16:22.1,-39.9447746
16:22.2,-39.945095
16:22.3,-39.9448124
16:22.5,-39.9481232
16:22.6,-39.949202
16:22.7,-39.9516953
16:22.8,-39.9544555
16:22.9,-39.9562082
16:23.0,-39.957297
16:23.1,-39.9581455
16:23.2,-39.9599536
16:23.3,-39.95927
16:23.4,-39.9608685
16:23.5,-39.9621635
16:23.6,-39.9618301
16:23.7,-39.9618715
16:23.8,-39.9638338
16:23.9,-39.9629038
16:24.0,-39.9629309
16:24.2,-39.9649388
16:24.3,-39.9653463
16:24.4,-39.9656663
16:24.5,-39.9660059
16:24.6,-39.8249648
16:24.7,-40.2194827
16:24.8,-40.2353894
16:24.9,-40.2163403
16:25.0,-40.1878424
16:25.1,-40.1834761
16:25.2,-40.1628104
16:25.3,-40.1399821
16:25.5,-40.1354959
16:25.6,-40.1059632
16:25.7,-40.0901916
16:25.8,-40.0903998
16:25.9,-40.0812463
16:26.0,-40.0785357
16:26.1,-40.0777012
16:26.2,-40.0295428
16:26.3,-40.028958
16:26.4,-40.0329986
16:26.5,-39.9635616
16:26.6,-39.1505664
16:26.7,-39.2451921
16:26.8,-39.2499055
16:26.9,-39.2727241
16:27.0,-39.2661337
16:27.1,-39.3728853
16:27.3,-39.5251161
16:27.4,-39.6583661
16:27.5,-39.6363663
16:27.6,-39.6032544
16:27.7,-39.5771108
16:27.8,-39.5642923
16:27.9,-39.5906115
16:28.0,-39.6340312
16:28.1,-39.6716907
16:28.2,-39.7025212
16:28.4,-39.7297433
16:28.5,-39.7424767
16:28.6,-39.7562343
16:28.7,-39.7705694
16:28.8,-39.7772712
16:28.9,-39.7969231
16:29.0,-39.8088341
16:29.1,-39.8209207
16:29.2,-39.8246923
16:29.3,-39.8342121
16:29.4,-39.8398942
16:29.5,-39.8417844
16:29.6,-39.8492899
16:29.7,-39.8603882
16:29.8,-39.8679587
16:29.9,-39.8745806
16:30.0,-39.8813147
16:30.2,-39.8804134
16:30.3,-39.8676162
16:30.4,-39.8722454
16:30.5,-39.8765788
16:30.6,-39.8791764
16:30.7,-39.8854627
16:30.8,-39.8931198
16:30.9,-39.8857759
16:31.0,-39.8805028
16:31.1,-39.8726526
16:31.2,-39.8605269
16:31.3,-39.862224
16:31.4,-39.8677165
16:31.5,-39.8716651
16:31.6,-39.8740836
16:31.7,-39.8742893
16:31.8,-39.876273
16:31.9,-39.8798269
16:32.0,-39.8813164
16:32.1,-39.8841846
16:32.3,-39.888491
16:32.4,-39.8903787
16:32.5,-39.893097
16:32.6,-39.8952517
16:32.7,-39.899024
16:32.8,-39.9021734
16:32.9,-39.9049805
16:33.0,-39.9088354
16:33.1,-39.9119884
16:33.2,-39.9074942
16:33.3,-39.9049953
16:33.4,-39.904804
16:33.5,-39.9057738
16:33.6,-39.9083667
16:33.7,-39.9100155
16:33.8,-39.8734171
16:33.9,-40.1378324
16:34.0,-40.0883733
16:34.1,-40.0990341
16:34.2,-40.099528
16:34.3,-40.1081547
16:34.4,-40.0868542
16:34.6,-40.0758969
16:34.7,-40.0779049
16:34.8,-40.0757511
16:34.9,-40.0664234
16:35.0,-40.0729776
16:35.1,-40.0741941
16:35.2,-40.07912
16:35.3,-40.0855265
16:35.4,-40.0569054
16:35.5,-39.9339763
16:35.6,-40.0663843
16:35.7,-39.9714775
16:35.8,-40.013937
16:35.9,-39.9666332
16:36.0,-39.9419294
16:36.1,-39.9616008
16:36.2,-39.9817274
16:36.3,-39.6359346
16:36.4,-32.497513
16:36.6,-34.8170626
16:36.7,-36.6902063
16:36.8,-40.1941678
16:36.9,-39.6884113
16:37.0,-39.8685126
16:37.1,-39.8535812
16:37.2,-39.8832973
16:37.3,-39.7350208
16:37.4,-39.6968808
16:37.5,-39.6719014
16:37.6,-39.6980743
16:37.7,-39.7398655
16:37.8,-39.6114026
16:37.9,-39.618933
16:38.0,-39.6382772
16:38.1,-39.6733051
16:38.2,-39.7087924
16:38.3,-39.735568
16:38.4,-39.7512474
16:38.5,-39.7621683
16:38.6,-39.7711621
16:38.7,-39.7813654
16:38.9,-39.7929043
16:39.0,-39.7899705
16:39.1,-39.7997566
16:39.2,-39.7955407
16:39.3,-39.8093568
16:39.4,-39.8059027
16:39.5,-39.8135975
16:39.6,-39.8248282
16:39.7,-39.8383986
16:39.8,-39.8449698
16:39.9,-39.8536264
16:40.0,-39.8603253
16:40.1,-39.8682014
16:40.2,-39.8750962
16:40.3,-39.8772002
16:40.4,-39.8784543
16:40.5,-39.8781657
16:40.6,-39.8731262
16:40.7,-39.8759275
16:40.8,-39.8752516
16:40.9,-39.8748868
16:41.0,-39.8774829
16:41.2,-39.8831422
16:41.3,-39.8869581
16:41.4,-39.8910039
16:41.5,-39.8943317
16:41.6,-39.8989484
16:41.7,-39.9018711
16:41.8,-39.9034477
16:41.9,-39.9033082
16:42.0,-39.9066745
16:42.1,-39.9090973
16:42.2,-39.9107749
16:42.3,-39.9129275
16:42.4,-39.9135784
16:42.5,-39.9144576
16:42.6,-39.9123329
16:42.7,-39.9091369
16:42.8,-39.9101707
16:42.9,-39.9101738
16:43.0,-39.911771
16:43.1,-39.9151368
16:43.3,-39.9178675
16:43.4,-39.9185845
16:43.6,-39.9200237
16:43.7,-39.9207767
16:43.8,-39.9215845
16:43.9,-39.9221594
16:44.0,-39.9240911
16:44.1,-39.9258499
16:44.2,-39.9264458
16:44.4,-39.9278052
16:44.5,-39.928488
16:44.6,-39.9292287
16:44.7,-39.9295131
16:44.8,-39.9305334
16:44.9,-39.9300735
16:45.0,-39.9303036
16:45.1,-39.9300483
16:45.2,-39.9301126
16:45.4,-39.9271666
16:45.5,-39.9287825
16:45.6,-39.9297235
16:45.7,-39.9246241
16:45.8,-39.9196898
16:45.9,-39.9163138
16:46.0,-39.9169581
16:46.1,-39.9107187
16:46.2,-39.9114193
16:46.3,-39.9020811
16:46.4,-39.9033174
16:46.5,-39.9031059
16:46.6,-39.8967459
16:46.8,-39.8978062
16:46.9,-39.8991539
16:47.0,-39.89969
16:47.1,-39.8999036
16:47.2,-39.8996773
16:47.3,-39.8998049
16:47.4,-40.0106094
16:47.5,-39.9730248
16:47.6,-39.8924044
16:47.7,-39.886948
16:47.8,-39.8442497
16:47.9,-39.8291141
16:48.0,-39.7928225
16:48.1,-39.738498
16:48.2,-39.7605531
16:48.4,-39.5245768
16:48.5,-39.9393136
16:48.6,-39.6626978
16:48.8,-39.6700712
16:48.9,-39.6899486
16:49.0,-39.7047473
16:49.1,-39.7026727
16:49.2,-39.5510698
16:49.3,-39.5670653
16:49.4,-39.5919868
16:49.5,-39.6012003
16:49.6,-39.6101308
16:49.7,-39.6244286
16:49.8,-39.6263182
16:49.9,-39.6357334
16:50.0,-39.6504298
16:50.1,-39.6649901
16:50.2,-39.6787496
16:50.3,-39.6943655
16:50.5,-39.7112436
16:50.6,-39.7287141
16:50.7,-39.7429976
16:50.8,-39.7587279
16:50.9,-39.7633139
16:51.0,-39.7726531
16:51.1,-39.7830209
16:51.2,-39.7913859
16:51.3,-39.8033244
16:51.4,-39.8121457
16:51.5,-39.8165304
16:51.6,-39.8212877
16:51.7,-39.8234981
16:51.8,-39.8267784
16:51.9,-39.8246057
16:52.0,-39.8240804
16:52.1,-39.8220151
16:52.2,-39.8268576
16:52.3,-39.8239313
16:52.5,-39.824727
16:52.6,-39.8288801
16:52.7,-39.8230021
16:52.8,-39.8252793
16:52.9,-39.8295018
16:53.0,-39.8315586
16:53.1,-39.8343716
16:53.2,-39.8391934
16:53.3,-39.8418969
16:53.4,-39.8418247
16:53.5,-39.8400505
16:53.6,-39.8360008
16:53.7,-39.8369914
16:53.9,-39.8371991
16:54.0,-39.8393702
16:54.1,-39.8419024
16:54.2,-39.8423995
16:54.3,-39.8411446
16:54.4,-39.8418408
16:54.5,-39.8435081
16:54.6,-39.8443614
16:54.7,-39.8424919
16:54.8,-39.8440063
16:54.9,-39.8473902
16:55.0,-39.8485573
16:55.1,-39.8505898
16:55.2,-39.8510795
16:55.3,-39.8519158
16:55.4,-39.8514716
16:55.5,-39.8532177
16:55.6,-39.8531222
16:55.8,-39.8540246
16:55.9,-39.8535497
16:56.0,-39.8543828
16:56.1,-39.8548064
16:56.2,-39.8534467
16:56.3,-39.8541356
16:56.4,-39.8548594
16:56.5,-39.8547973
16:56.6,-39.8532586
16:56.7,-39.850636
16:56.8,-39.8492171
16:56.9,-39.8440562
16:57.0,-39.8427098
16:57.1,-39.8419321
16:57.2,-39.8296425
16:57.3,-39.1736103
16:57.4,-39.148182
16:57.5,-39.1457305
16:57.6,-39.1343444
16:57.7,-39.1627979
16:57.9,-39.2453199
16:58.0,-39.2795378
16:58.1,-39.3039847
16:58.2,-39.3084672
16:58.3,-39.3647023
16:58.4,-39.406947
16:58.5,-39.1414639
16:58.6,-39.8362349
16:58.7,-39.7674387
16:58.8,-39.5304608
16:58.9,-39.4956862
16:59.0,-39.4589073
16:59.1,-39.4666049
16:59.2,-39.487289
16:59.3,-39.3841409
16:59.4,-39.4405782
16:59.5,-39.4802901
16:59.6,-39.5318092
16:59.7,-39.5604561
16:59.8,-39.5643234
16:59.9,-39.5903113
17:00.0,-39.5435429
17:00.2,-39.5711514
17:00.3,-39.5440733
17:00.4,-38.1602486
17:00.5,-39.7005698
17:00.6,-39.7523884
17:00.7,-39.7716632
17:00.8,-39.8188695
17:00.9,-39.8360551
17:01.0,-39.809742
17:01.1,-39.7855963
17:01.2,-39.7935237
17:01.3,-39.7916107
17:01.4,-39.8201263
17:01.5,-39.8001617
17:01.6,-39.8996368
17:01.7,-39.8463342
17:01.9,-39.836867
17:02.0,-39.8350587
17:02.1,-39.7895842
17:02.2,-39.7708833
17:02.3,-39.7811312
17:02.4,-39.7977616
17:02.5,-39.7925736
17:02.6,-39.7489412
17:02.7,-39.7513744
17:02.8,-39.7160868
17:02.9,-39.673869
17:03.0,-39.6432567
17:03.1,-39.6349551
17:03.2,-39.6286394
17:03.3,-39.6266561
17:03.4,-39.6380431
17:03.5,-39.646064
17:03.7,-39.6548787
17:03.8,-39.6627151
17:03.9,-39.6588593
17:04.0,-39.6501132
17:04.1,-39.6512305
17:04.2,-39.6577921
17:04.3,-39.658564
17:04.4,-39.6617737
17:04.5,-39.6646821
17:04.6,-39.6652863
17:04.7,-39.6679382
17:04.8,-39.6721232
17:04.9,-39.6763219
17:05.0,-39.668418
17:05.1,-39.6709721
17:05.2,-39.6613904
17:05.3,-39.6651918
17:05.4,-39.6684728
17:05.6,-39.6748099
17:05.7,-39.6776078
17:05.8,-39.6817549
17:05.9,-39.6870292
17:06.0,-39.6839675
17:06.1,-39.6837404
17:06.2,-39.6846932
17:06.3,-39.6879999
17:06.4,-39.6921158
17:06.5,-39.6942663
17:06.6,-39.6970882
17:06.7,-39.699637
17:06.8,-39.7018926
17:06.9,-39.7045928
17:07.0,-39.706652
17:07.1,-39.708054
17:07.2,-39.7096706
17:07.3,-39.7092772
17:07.4,-39.7111827
17:07.5,-39.711852
17:07.6,-39.7124694
17:07.7,-39.7127094
17:07.9,-39.7130042
17:08.0,-39.711418
17:08.1,-39.7061531
17:08.2,-39.7065773
17:08.3,-39.7048399
17:08.4,-39.6970721
17:08.5,-39.6939978
17:08.6,-39.6877858
17:08.7,-39.6811859
17:08.8,-39.6713804
17:08.9,-39.6665078
17:09.0,-39.6622512
17:09.1,-39.6566035
17:09.2,-39.6533179
17:09.3,-39.6465603
17:09.4,-39.6436568
17:09.5,-39.6388132
17:09.6,-39.6332974
17:09.7,-38.3895542
17:09.8,-38.7468028
17:09.9,-39.1513627
17:10.1,-39.2670403
17:10.2,-39.4165937
17:10.3,-39.5098373
17:10.4,-39.5345348
17:10.5,-39.5564752
17:10.6,-39.6061955
17:10.7,-39.6149709
17:10.8,-39.6412178
17:10.9,-39.6533827
17:11.0,-39.6598553
17:11.1,-39.6647492
17:11.2,-39.6316679
17:11.3,-39.6373006
17:11.4,-39.6329852
17:11.5,-39.635478
17:11.6,-39.6359782
17:11.7,-39.6436733
17:11.8,-39.6473335
17:11.9,-39.6591853
17:12.0,-39.6402826
17:12.1,-39.6358213
17:12.3,-39.6318678
17:12.4,-39.6347952
17:12.5,-39.6369136
17:12.6,-39.6366843
17:12.7,-39.3771369
17:12.8,-39.5045083
17:12.9,-39.5419169
17:13.0,-39.6000026
17:13.1,-39.6284349
17:13.2,-39.5910698
17:13.3,-39.5721685
17:13.4,-39.5736263
17:13.5,-39.5897769
17:13.6,-39.5876339
17:13.7,-39.571104
17:13.8,-39.5450799
17:13.9,-39.5494427
17:14.0,-39.5435254
17:14.1,-39.5417665
